2024-05-23 22:29:28,164 INFO  Logger.cs: 70 - 
2024-05-23 22:44:36,598 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT2-1
2024-05-23 22:44:36,599 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT2-1
2024-05-23 22:44:36,599 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT4-1
2024-05-23 22:44:36,599 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT4-1
2024-05-23 22:44:36,600 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT4-1
2024-05-23 22:44:36,600 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT1-1
2024-05-23 22:44:36,600 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT1-1
2024-05-23 22:44:36,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT1-1
2024-05-23 22:44:36,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT5-1
2024-05-23 22:44:36,601 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT5-1
2024-05-23 22:44:36,601 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT5-1
2024-05-23 22:44:36,602 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE-1
2024-05-23 22:44:36,602 INFO  ExportHelperExtension.cs: 1136 - Found 24 in BASE-1
2024-05-23 22:44:36,602 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE-1
2024-05-23 22:44:36,603 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT3-2
2024-05-23 22:44:36,603 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT3-2
2024-05-23 22:44:36,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT3-2
2024-05-23 22:44:36,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Desk-1
2024-05-23 22:44:36,604 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Desk-1
2024-05-23 22:44:36,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Desk-1
2024-05-23 22:44:36,894 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-23 22:44:36,897 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-23 22:44:36,901 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-23 22:45:17,204 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:19,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:43,155 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:43,685 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:43,718 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:45,801 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:45:49,535 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:46:21,027 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-05-23 22:46:21,195 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:46:26,410 INFO  SwAddin.cs: 294 - Assembly export called for file Assem20.SLDASM
2024-05-23 22:46:31,317 INFO  SwAddin.cs: 313 - Saving assembly
2024-05-23 22:46:31,777 INFO  SwAddin.cs: 316 - Opening property manager
2024-05-23 22:46:31,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem20.SLDASM
2024-05-23 22:46:31,778 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Assem20.SLDASM
2024-05-23 22:46:31,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem20.SLDASM
2024-05-23 22:46:31,779 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-23 22:46:31,779 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-05-23 22:46:31,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT2-1
2024-05-23 22:46:31,780 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT2-1
2024-05-23 22:46:31,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT2-1
2024-05-23 22:46:31,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT4-1
2024-05-23 22:46:31,781 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT4-1
2024-05-23 22:46:31,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT4-1
2024-05-23 22:46:31,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT1-1
2024-05-23 22:46:31,781 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT1-1
2024-05-23 22:46:31,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT1-1
2024-05-23 22:46:31,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT5-1
2024-05-23 22:46:31,782 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT5-1
2024-05-23 22:46:31,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT5-1
2024-05-23 22:46:31,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE-1
2024-05-23 22:46:31,921 INFO  ExportHelperExtension.cs: 1136 - Found 24 in BASE-1
2024-05-23 22:46:31,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE-1
2024-05-23 22:46:31,922 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT3-2
2024-05-23 22:46:31,922 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT3-2
2024-05-23 22:46:31,922 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT3-2
2024-05-23 22:46:31,923 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Desk-1
2024-05-23 22:46:31,923 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Desk-1
2024-05-23 22:46:31,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Desk-1
2024-05-23 22:46:31,923 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem20.SLDASM
2024-05-23 22:46:31,923 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Assem20.SLDASM
2024-05-23 22:46:31,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem20.SLDASM
2024-05-23 22:46:31,926 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-23 22:46:31,926 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-05-23 22:46:31,926 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT2-1
2024-05-23 22:46:31,927 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT2-1
2024-05-23 22:46:31,927 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT2-1
2024-05-23 22:46:31,928 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT4-1
2024-05-23 22:46:31,928 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT4-1
2024-05-23 22:46:31,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT4-1
2024-05-23 22:46:31,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT1-1
2024-05-23 22:46:31,929 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT1-1
2024-05-23 22:46:31,929 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT1-1
2024-05-23 22:46:31,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT5-1
2024-05-23 22:46:31,930 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT5-1
2024-05-23 22:46:31,930 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT5-1
2024-05-23 22:46:31,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE-1
2024-05-23 22:46:31,931 INFO  ExportHelperExtension.cs: 1136 - Found 24 in BASE-1
2024-05-23 22:46:31,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE-1
2024-05-23 22:46:31,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT3-2
2024-05-23 22:46:31,932 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT3-2
2024-05-23 22:46:31,932 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JOINT3-2
2024-05-23 22:46:31,932 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Desk-1
2024-05-23 22:46:31,933 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Desk-1
2024-05-23 22:46:31,933 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Desk-1
2024-05-23 22:46:31,960 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-23 22:46:31,961 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-23 22:46:31,963 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-23 22:46:45,418 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:03,211 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:04,767 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:17,893 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:21,170 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:33,335 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:38,165 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:47,871 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:47:51,035 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:48:09,033 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-23 22:52:13,333 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-23 22:52:17,085 INFO  ExportHelperExtension.cs: 347 - Creating joint 1_Link
2024-05-23 22:52:17,091 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-23 22:52:17,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-23 22:52:17,092 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2024-05-23 22:52:17,093 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2024-05-23 22:52:17,476 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-23 22:52:17,480 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-23 22:52:17,480 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-23 22:52:17,480 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-23 22:52:17,510 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-23 22:52:21,118 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 1_Link failed
2024-05-23 22:52:21,362 INFO  ExportHelperExtension.cs: 347 - Creating joint 2_Link
2024-05-23 22:52:21,362 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 1_Link
2024-05-23 22:52:21,362 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-05-23 22:52:21,363 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-23 22:52:21,369 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2024-05-23 22:52:21,369 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2024-05-23 22:52:21,838 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-23 22:52:21,838 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-23 22:52:21,839 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-23 22:52:21,839 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-23 22:52:21,840 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-05-23 22:52:21,840 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-23 22:52:25,414 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 1_Link to child 2_Link failed
2024-05-23 22:52:26,126 INFO  ExportHelperExtension.cs: 347 - Creating joint 3_Link
2024-05-23 22:52:26,127 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 2_Link
2024-05-23 22:52:26,127 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-05-23 22:52:26,127 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-05-23 22:52:26,128 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-23 22:52:26,128 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2024-05-23 22:52:26,128 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2024-05-23 22:52:26,545 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-23 22:52:26,547 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-23 22:52:26,547 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-23 22:52:26,547 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-23 22:52:26,548 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-05-23 22:52:26,548 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-05-23 22:52:26,548 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-23 22:52:30,284 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 2_Link to child 3_Link failed
2024-05-23 22:52:30,535 INFO  ExportHelperExtension.cs: 347 - Creating joint 4_Link
2024-05-23 22:52:30,535 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 3_Link
2024-05-23 22:52:30,537 INFO  ExportHelperExtension.cs: 1402 - Fixing 60
2024-05-23 22:52:30,537 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-05-23 22:52:30,537 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-05-23 22:52:30,537 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-23 22:52:30,538 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2024-05-23 22:52:30,538 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2024-05-23 22:52:30,966 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-23 22:52:30,966 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-23 22:52:30,967 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-23 22:52:30,967 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-23 22:52:30,967 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 60
2024-05-23 22:52:30,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-05-23 22:52:30,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-05-23 22:52:30,968 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-23 22:52:34,618 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 3_Link to child 4_Link failed
2024-05-23 22:52:34,647 INFO  ExportHelperExtension.cs: 347 - Creating joint ee_link
2024-05-23 22:52:34,647 INFO  ExportHelperExtension.cs: 1397 - Fixing components for 4_Link
2024-05-23 22:52:34,647 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-05-23 22:52:34,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 60
2024-05-23 22:52:34,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-05-23 22:52:34,648 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-05-23 22:52:34,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-23 22:52:34,649 INFO  ExportHelperExtension.cs: 1402 - Fixing 70
2024-05-23 22:52:34,650 INFO  ExportHelperExtension.cs: 1409 - Component 70 is already fixed
2024-05-23 22:52:35,070 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-23 22:52:35,070 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-23 22:52:35,071 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-23 22:52:35,071 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-23 22:52:35,071 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-05-23 22:52:35,072 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 60
2024-05-23 22:52:35,072 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-05-23 22:52:35,072 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-05-23 22:52:35,073 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-05-23 22:52:39,321 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent 4_Link to child ee_link failed
2024-05-23 22:52:39,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem20.SLDASM
2024-05-23 22:52:39,483 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem20.SLDASM
2024-05-23 22:52:39,483 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assem20.SLDASM
2024-05-23 22:52:39,483 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-23 22:52:39,484 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-05-23 22:52:39,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT2-1
2024-05-23 22:52:39,484 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT2-1
2024-05-23 22:52:39,485 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT2-1
2024-05-23 22:52:39,485 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT4-1
2024-05-23 22:52:39,485 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT4-1
2024-05-23 22:52:39,486 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT4-1
2024-05-23 22:52:39,486 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT1-1
2024-05-23 22:52:39,487 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT1-1
2024-05-23 22:52:39,487 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT1-1
2024-05-23 22:52:39,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT5-1
2024-05-23 22:52:39,488 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT5-1
2024-05-23 22:52:39,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT5-1
2024-05-23 22:52:39,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE-1
2024-05-23 22:52:39,489 INFO  ExportHelperExtension.cs: 1136 - Found 24 in BASE-1
2024-05-23 22:52:39,489 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE-1
2024-05-23 22:52:39,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JOINT3-2
2024-05-23 22:52:39,490 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT3-2
2024-05-23 22:52:39,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JOINT3-2
2024-05-23 22:52:39,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Desk-1
2024-05-23 22:52:39,491 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Desk-1
2024-05-23 22:52:39,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Desk-1
2024-05-23 22:52:39,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem20.SLDASM
2024-05-23 22:52:39,492 INFO  ExportHelperExtension.cs: 1136 - Found 59 in Assem20.SLDASM
2024-05-23 22:52:39,493 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem20.SLDASM
2024-05-23 22:52:39,493 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-23 22:52:39,493 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2024-05-23 22:52:39,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JOINT2-1
2024-05-23 22:52:39,495 INFO  ExportHelperExtension.cs: 1136 - Found 23 in JOINT2-1
